"longitude","latitude","species","country","state_province","county","locality","date_collected","datasource","dataset","dataowner","custodial_institution_codes","collection_code","datasource_id","catalog_number","recorded_by","record_number","identified_by","date_identified","identification_remarks","observation_type","Year","pmaxPrecision","folds","within_range","within_buffer"
-70.66618,44.5834,"Fraxinus nigra","United States","Maine","Oxford","","1995/11/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","10008","","","","plot",1995,0.682922832623602,47,1,1
-71.35,46.866667,"Fraxinus nigra","Canada","Quebec","","Village-Huron, au nord du village.","1984/01/01","GBIF","Gouvernement du Québec","Gouvernement du Québec","Gouvernement du Québec","QUE",3548,"1262019508","Bastien, Denis","s.n.","Bastien, Denis","","","specimen",1984,18.7225504292208,47,1,2
-71.37403,45.814875,"Fraxinus nigra","Canada","Quebec","","Lac Aylmer; habitat: baissiere humide sur le bord du lac, foret mixte; sud de la Baie Ward","1967/06/07","ACAD","ACAD","ACAD","ACAD","ACAD",NA,"66188","Hamel, C; Brisson, S","","","","","specimen",1967,0.188369225007993,47,1,1
-70.246,46.503,"Fraxinus nigra","Canada","Quebec","","Saint-Camille, comté de Bellechasse.","1981/09/01","GBIF","Gouvernement du Québec","Gouvernement du Québec","Gouvernement du Québec","QUE",3548,"1262010768","Masson, Pierre","23513","Masson, Pierre","","","specimen",1981,67.5437766404188,47,1,2
-71.85,42.2,"Fraxinus nigra","United States","Massachusetts","Worcester","Auburn","1941/07/15","GBIF","UConn","UConn","UConn","CONN",1807,"675232203","David Potter","14591","","","","specimen",1941,692.087077359572,47,0,1
-70.390556,47.4,"Fraxinus nigra","Canada","Quebec","","Île aux Coudres, dans la partie élevée de l'île.","1940/07/22","GBIF","Université Laval","Université Laval","Université Laval","QFA",2997,"668779656","Rousseau, Jacques","51148","non précisé","","","specimen",1940,18.6643643153262,47,0,4
-70.2,48.233333,"Fraxinus nigra","Canada","Quebec","","Anse Saint-Jean, comté de Chicoutimi.","1959/08/11","GBIF","Gouvernement du Québec","Gouvernement du Québec","Gouvernement du Québec","QUE",3548,"1261958713","Cayouette, Richard","5392","Caron, Madeleine","1960/09/20","","specimen",1959,18.5732600598089,47,1,4
-69.94309,48.269146,"Fraxinus nigra","Canada","Quebec","","Vallée de la rivière Sainte-Maguerite, comté de Chicoutimi.","1964/09/26","GBIF","Gouvernement du Québec","Gouvernement du Québec","Gouvernement du Québec","QUE",3548,"1261965977","Cayouette, Richard; Brisson, Samuel; Asselin, Alain; Lepage, Michel; Forest, J.-P.","7211","Cayouette, Richard","1964/09/26","","specimen",1964,0.185693277776133,47,1,4
-69.846972,47.524111,"Fraxinus nigra","Canada","Quebec","","MRC de Kamouraska, Saint-Pascal-de-Kamouraska, le long de la rivière aux Perles (ou Kamouraska), à environ 3 km à l'ouest du village.","2004/05/23","GBIF","Université Laval","Université Laval","Université Laval","QFA",2997,"1978801901","Gauthier, Robert","2004-66","Gauthier, Robert","","","specimen",2004,1.86508091828391,47,1,5
-70.66,45.966,"Fraxinus nigra","Canada","Quebec","","Saint-Martin, canton de Dorset, comté de Frontenac.","1984/06/21","GBIF","Gouvernement du Québec","Gouvernement du Québec","Gouvernement du Québec","QUE",3548,"1262012309","Masson, Pierre; Bérubé, Jean","24858","Bertrand, Jean","","","specimen",1984,67.7539324690461,47,1,1
-70.848889,49.679722,"Fraxinus nigra","Canada","Quebec","","Embouchure de la rivière Sainte-Marguerite, canton Albert, comté de Saguenay.","1962/08/08","GBIF","Gouvernement du Québec","Gouvernement du Québec","Gouvernement du Québec","QUE",3548,"1261962654","Cayouette, Jacques","740","Cayouette, Jacques","","","specimen",1962,18.414787168547,47,0,1
-70.78085,43.55278,"Fraxinus nigra","United States","Maine","York","","2007/08/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2007,0.686905942824952,47,1,4
-69.94827,44.88932,"Fraxinus nigra","United States","Maine","Somerset","","2004/06/14","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","9","","","","plot",2004,0.681735222674279,47,1,1
-69.77216,45.56468,"Fraxinus nigra","United States","Maine","Somerset","","2009/09/02","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","15","","","","plot",2009,0.679105779746009,47,1,1
-69.54266,46.95922,"Fraxinus nigra","United States","Maine","Aroostook","","2005/09/21","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2005,0.673648063221375,47,1,1
-71.530688,44.354441,"Fraxinus nigra","United States","New Hampshire","Coos","","2003/09/03","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","20","","","","plot",2003,0.189947264546568,47,1,1
-71.04514,43.737918,"Fraxinus nigra","United States","New Hampshire","Carroll","","2009/11/19","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","9","","","","plot",2009,1.9060925407942,47,1,2
-69.69451,43.99969,"Fraxinus nigra","United States","Maine","Lincoln","","2009/03/04","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",2009,0.685182283738055,47,1,15
-68.709758,45.657272,"Fraxinus nigra","United States","Maine","Penobscot","Millinocket.; 45.657272 -68.709758","1999/07/02","GBIF","NCSM","NCSM","NCSM","NCSM-Herb",1919,"2825494372","McMillan, Patrick D.","PDM 3696","McMillan, Patrick D.","1999/07/02","","specimen",1999,0.188540142941409,48,1,1
-68.88365,44.98656,"Fraxinus nigra","United States","Maine","Penobscot","","2009/11/03","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","15","","","","plot",2009,0.681357259635267,48,1,3
-68.70346,46.2172,"Fraxinus nigra","United States","Maine","Penobscot","","2007/08/15","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","11","","","","plot",2007,0.676556315156122,48,1,1
-68.70067,47.05223,"Fraxinus nigra","United States","Maine","Aroostook","","2010/06/29","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","6","","","","plot",2010,0.673282925648081,48,1,1
-62.524167,46.430278,"Fraxinus nigra","Canada","Prince Edward","Kings","Saint Peters Bog; habitat: sugar maple, red maple, balsam fir, red spruce; Approx. 4.5 km ENE of St Peters, in headwaters of W branch of McAskill River","2001/07/11","ACAD","ACAD","ACAD","ACAD","ACAD",NA,"ECS018117","Spicer, CD; Blaney, CS","3954","","","","specimen",2001,18.7700738616657,49,1,4
-62.06925,45.60966,"Fraxinus nigra","Canada","Nova Scotia","Antigonish","Brierly Brook","2014/08/15","GBIF","Acadia University","Acadia University","Acadia University","ACAD",847,"1807264280","Mazerolle, DM","DM4431","Mazerolle, DM","","","specimen",2014,0.678930305763812,49,1,11
-63.16686,45.01721,"Fraxinus nigra","Canada","Nova Scotia","Halifax","South Section","2014/08/14","GBIF","Acadia University","Acadia University","Acadia University","ACAD",847,"1807264419","Mazerolle, DM","DM4421","Mazerolle, DM","","","specimen",2014,0.681238080557786,49,1,2
-63.60258,44.69234,"Fraxinus nigra","Canada","Nova Scotia","Halifax","Burnside Rocky Lake","2011/06/06","GBIF","Acadia University","Acadia University","Acadia University","ACAD",847,"1807253948","Crowell, M","4","","","","specimen",2011,0.682500177722854,49,1,5
-60.86681,46.11041,"Fraxinus nigra","Canada","Nova Scotia","Victoria","Hunters Mountain","2014/08/27","GBIF","Acadia University","Acadia University","Acadia University","ACAD",847,"1807264196","Mazerolle, DM","DM4444","Mazerolle, DM","","","specimen",2014,0.676974104579864,49,1,7
-65.744,48.23599,"Fraxinus nigra","Canada","Quebec","","Saint-Edgar, canton New Richmond, comté de Bonaventure.","1975/07/24","GBIF","Gouvernement du Québec","Gouvernement du Québec","Gouvernement du Québec","QUE",3548,"1261999135","Masson, Pierre; Laflamme, Hélène","19647","Cayouette, Richard","1976/03/24","","specimen",1975,0.668626437183794,49,1,2
-62.666667,49.583333,"Fraxinus nigra","Canada","Quebec","","Vallée de la [rivière] Vauréal, 5 milles, Île Anticosti.","1974/07/02","GBIF","Université Laval","Université Laval","Université Laval","QFA",2997,"668779657","Lemieux, Gilles","15464","Lemieux, Gilles","","","specimen",1974,18.4253554452221,49,1,1
-66.946224,47.975963,"Fraxinus nigra","Canada","Quebec","","Matapédia, comté Matapédia.","1940/08/07","GBIF","Gouvernement du Québec","Gouvernement du Québec","Gouvernement du Québec","QUE",3548,"1261948992","Barabé, Rosario","s.n.","Barabé, Rosario","","","specimen",1940,0.186014049637517,49,1,2
-67.399662,48.716502,"Fraxinus nigra","Canada","Quebec","","Saint-René Goupil, comté Matane.","1954/07/07","GBIF","Gouvernement du Québec","Gouvernement du Québec","Gouvernement du Québec","QUE",3548,"1261994733","Cayouette, Richard; Cayouette, Jacques","s.n.","Cayouette, Richard","","","specimen",1954,0.185203453410742,49,1,1
-64.226838,46.707164,"Fraxinus nigra","Canada","Prince Edward","Prince","O'Leary Milo, 4 miles south of O'Leary","1952/08/21","GBIF","Acadia University","Acadia University","Acadia University","ACAD",847,"465909834","Erskine, DS","","","","","specimen",1952,0.187399151507951,49,1,10
-63.999722,46.551667,"Fraxinus nigra","Canada","Prince Edward","Prince","Springhill across Hwy 2 from Richards Rd (Rte 130) corner","2003/06/16","GBIF","Acadia University","Acadia University","Acadia University","ACAD",847,"465909853","Blaney, CS","","","","","specimen",2003,18.7568628851901,49,1,11
-61.230034,46.180335,"Fraxinus nigra","Canada","Nova Scotia","Inverness","North Lake Ainslie","2012/06/20","GBIF","Acadia University","Acadia University","Acadia University","ACAD",847,"1807254435","Quigley, E; Gillis, J; Neily, P","0021","Quigley, E","","","specimen",2012,0.187972377680554,49,1,6
-67.63834,45.50007,"Fraxinus nigra","United States","Maine","Washington","","1994/08/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","10005","","","","plot",1994,0.679357759447121,49,1,1
-67.8997,47.022,"Fraxinus nigra","United States","Maine","Aroostook","","2009/10/06","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","23","","","","plot",2009,6.73402138123181,49,1,1
-67.99947,46.47226,"Fraxinus nigra","United States","Maine","Aroostook","","1994/09/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","10017","","","","plot",1994,0.675557648332916,49,1,1
-67.44388,44.88897,"Fraxinus nigra","United States","Maine","Washington","","1994/08/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","60026","","","","plot",1994,0.681736582258916,49,1,17
