"longitude","latitude","species","country","state_province","county","locality","date_collected","datasource","dataset","dataowner","custodial_institution_codes","collection_code","datasource_id","catalog_number","recorded_by","record_number","identified_by","date_identified","identification_remarks","observation_type","Year","pmaxPrecision","folds","within_range","within_buffer"
-93.307362,32.350815,"Fraxinus pennsylvanica","United States","Louisiana","Bienville","Ringgold Prairie, West of Brick Plant Road via gated private road 1.13 mi north of jct. with West St., 0.27 mi north of jct. with LA 154, on west side of Ringgold.; Ringgold","2013/10/16","GBIF","LSU","LSU","LSU","Vascular Plants",4573,"1269619391","Christopher Reid; Sairah Javed","8683","Christopher Reid","2013/10/16","","specimen",2013,0.202024398820365,19,1,1
-92.9968,47.67592,"Fraxinus pennsylvanica","United States","Minnesota","Saint Louis","St. Louis County ... Side Lake, at Sturgeon Lake, N of Hibbing;Sturgeon River State Forest;060N;21W;","1950/09/06","GBIF","MIN","MIN","MIN","Plants",4613,"2265557250","Lakela, Olga","12090","","","","specimen",1950,0.670831509648458,20,1,1
-93,34.64,"Fraxinus pennsylvanica","United States","Arkansas","Garland","","1978/12/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",1978,719.595498167514,20,1,1
-92.99534,46.89651,"Fraxinus pennsylvanica","United States","Minnesota","Saint Louis","St. Louis County ... At the end of Savanna River Road, hwy 29, W of Floodwood;;051N;21W;","1950/08/08","GBIF","MIN","MIN","MIN","Plants",4613,"2265551754","Lakela, Olga","11182","","","","specimen",1950,0.673894179482587,20,1,1
-92.92,45.39,"Fraxinus pennsylvanica","United States","Minnesota","Chisago","","1988/01/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",1988,679.787450916853,20,1,1
-92.92,33.22,"Fraxinus pennsylvanica","United States","Arkansas","Union","","1977/12/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",1977,724.409200856616,20,1,1
-92.934756,35.122099,"Fraxinus pennsylvanica","United States","Arkansas","Conway","Morrilton, Petit Jean Mountain","1954/08/17","GBIF","KU","KU","KU","KANU",4532,"233098750","Jewel E Moore","","Craig C Freeman","","","specimen",1954,0.199425176234141,20,1,1
-92.973508,40.499243,"Fraxinus pennsylvanica","United States","Missouri","Putnam","","2009/06/30","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","14","","","","plot",2009,0.194029840175049,20,1,1
-92.97,44.34,"Fraxinus pennsylvanica","United States","Minnesota","Goodhue","","1990/03/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",1990,683.866760488454,20,1,1
-92.923658,38.701963,"Fraxinus pennsylvanica","United States","Missouri","Cooper","","2006/04/18","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","7","","","","plot",2006,0.195878324273036,20,1,1
-92.938972,36.636111,"Fraxinus pennsylvanica","United States","Missouri","Taney","","2008/01/03","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",2008,1.9794943287096,20,1,1
-92.968221,39.33948,"Fraxinus pennsylvanica","United States","Missouri","Chariton","","2008/10/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","7","","","","plot",2008,0.195227301013535,20,1,1
-92.950380864,48.433552871,"Fraxinus pennsylvanica","United States","Minnesota","","SW 1/4 SE 1/4 sec. 30, T.069N, R.20W, St. Louis Co.; VOYA -- Deer Island","1997/08/11","VegBank","Voyageurs National Park","Norm Aaseng","","",74,"","","","Don Faber-Langendoen","1997/08/11","","plot",1997,0.185513312442317,20,1,1
-92.632196,37.279441,"Fraxinus pennsylvanica","United States","Missouri","Wright","","2010/03/24","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2010,0.197310900033513,21,1,1
-92.89853,43.5215,"Fraxinus pennsylvanica","United States","Minnesota","Mower","Mower County ... About 3 miles northeast of Lyle ... NW1/4 NE1/4 Sec. 29 T101N R17W;;101N;17W;29","1983/08/03","GBIF","MIN","MIN","MIN","Plants",4613,"2265558708","Smith, Welby","8553","","","","specimen",1983,0.687026369900386,21,1,1
-92.646611,41.970638,"Fraxinus pennsylvanica","United States","Iowa","Tama","","2003/08/20","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2003,1.92488710652521,21,1,1
-92.773276,42.956299,"Fraxinus pennsylvanica","United States","Iowa","Floyd","","2005/08/15","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2005,0.19144369275947,21,1,1
-91.99516,48.1945,"Fraxinus pennsylvanica","United States","Minnesota","Saint Louis","St. Louis County ... Iron Lake, south of Crooked Lake;Boundary Waters Canoe Area Wilderness / Superior National Forest;066N;13W;00","1950/08/25","GBIF","MIN","MIN","MIN","Plants",4613,"2265557225","Lakela, Olga","11775","","","","specimen",1950,0.668789890893301,23,1,2
-91.93911,44.2436,"Fraxinus pennsylvanica","United States","Minnesota","Wabasha","Wabasha County ... 400 meters due east of county road 84 ... T109N R9W SW1/4 NE1/4 Sec. 18;;109N;09W;18","1979/08/16","GBIF","MIN","MIN","MIN","Plants",4613,"2265560362","Smith, Welby","1719","","","","specimen",1979,0.684239231771795,23,1,1
-91.97,34.39,"Fraxinus pennsylvanica","United States","Arkansas","Jefferson","","1994/10/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",1994,720.452383906272,23,1,1
-91.944857,33.53167,"Fraxinus pennsylvanica","United States","Arkansas","Drew","","2004/06/15","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2004,0.200933972521026,23,1,1
-92.233,32.466,"Fraxinus pennsylvanica","United States","Louisiana","Ouachita","Cheniere Lake, Area 7.; Cheniere Lake","1970/10/02","GBIF","LSU","LSU","LSU","Vascular Plants",4573,"1269643860","Bruce Dakin","604","Donald G. Rhodes","1973/02/01","","specimen",1970,72.6910849826048,23,1,1
-91.99996,45.742051,"Fraxinus pennsylvanica","United States","Wisconsin","Washburn","","2000/02/15","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","25","","","","plot",2000,0.188448220265104,23,1,1
-91.99,39.86,"Fraxinus pennsylvanica","United States","Missouri","Shelby","","1989/05/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",1989,700.891826544351,23,1,1
-91.93,43.76,"Fraxinus pennsylvanica","United States","Minnesota","Fillmore","","1990/06/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",1990,686.10815661283,23,1,1
-91.955813,46.287505,"Fraxinus pennsylvanica","United States","Wisconsin","Douglas","","2000/01/11","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2000,0.187855875091388,23,1,1
-91.956553,35.504626,"Fraxinus pennsylvanica","United States","Arkansas","Cleburne","","2000/04/11","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","301","","","","plot",2000,0.199055762609617,23,1,1
-91.97,38.5,"Fraxinus pennsylvanica","United States","Missouri","Osage","","1988/06/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",1988,705.901522444959,23,1,1
-91.967969,40.997577,"Fraxinus pennsylvanica","United States","Iowa","Jefferson","","2005/03/08","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","7","","","","plot",2005,0.193510434847609,23,1,1
-91.963706,37.529234,"Fraxinus pennsylvanica","United States","Missouri","Texas","","2009/07/16","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","26","","","","plot",2009,0.197061439905383,23,1,1
-91.86107,47.93309,"Fraxinus pennsylvanica","United States","Minnesota","Saint Louis","Fall River, Winton. St. Louis Co.;Superior National Forest;063N;12W;","1949/06/26","GBIF","MIN","MIN","MIN","Plants",4613,"2265557093","Lakela, Olga","8586","","","","specimen",1949,0.669819380026917,24,1,2
-91.730008,41.462136,"Fraxinus pennsylvanica","United States","Iowa","Washington","","2007/05/09","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2007,0.193023769081045,24,1,1
-91.90176,36.168501,"Fraxinus pennsylvanica","United States","Arkansas","Izard","","2005/08/16","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","303","","","","plot",2005,0.198408918181853,24,1,1
-91.915278,30.226944,"Fraxinus pennsylvanica","United States","Louisiana","Saint Martin","Cypress Island Preserve, growing along levee on NW side of Lake Martin.; Cypress Island Preserve","1997/10/27","GBIF","LSU","LSU","LSU","Vascular Plants",4573,"1269643851","Saundra Scarce","354","","","","specimen",1997,20.3917333841069,24,1,1
-91.783612,42.072448,"Fraxinus pennsylvanica","United States","Iowa","Linn","","2008/10/14","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2008,0.192380987206547,24,1,1
-91.63,31.26,"Fraxinus pennsylvanica","United States","Mississippi","Adams","","1987/01/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",1987,730.829685112085,24,1,1
-91.117512,32.650394,"Fraxinus pennsylvanica","United States","Mississippi","Issaquena","","2006/02/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",2006,0.201750260352469,27,1,1
-90.98,33.7,"Fraxinus pennsylvanica","United States","Mississippi","Bolivar","","1993/10/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",1993,722.796703976918,28,1,1
-90.979326,32.756456,"Fraxinus pennsylvanica","United States","Mississippi","Issaquena","","2006/02/04","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2006,0.201652794993752,28,1,1
-90.98694,37.91361,"Fraxinus pennsylvanica","United States","Missouri","Washington","1 mi S of Berryman alluvial ground along old meander course of Courtois Creek","1936/08/19","MO","MO","MO","MO","",267,"","Julian A. Steyermark","21025","","","","specimen",1936,0.708032867063311,28,1,1
-90.989541,43.61576,"Fraxinus pennsylvanica","United States","Wisconsin","Vernon","","2003/03/12","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","6","","","","plot",2003,0.190739828457209,28,1,1
-90.979587,39.852139,"Fraxinus pennsylvanica","United States","Illinois","Adams","","2002/05/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2002,0.194700000663811,28,1,1
-90.996901,44.127337,"Fraxinus pennsylvanica","United States","Wisconsin","Jackson","","2001/05/31","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2001,0.190191376022528,28,1,1
-91,34.72,"Fraxinus pennsylvanica","United States","Arkansas","Lee","","1978/09/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",1978,719.320467313146,28,1,1
-90.978351,46.55012,"Fraxinus pennsylvanica","United States","Wisconsin","Bayfield","","2011/08/03","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2011,0.187570160112921,28,1,2
-90.994809,35.450009,"Fraxinus pennsylvanica","United States","Arkansas","Poinsett","","2007/04/02","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2007,0.199108656738754,28,1,1
-90.994645,38.541456,"Fraxinus pennsylvanica","United States","Missouri","Franklin","","2008/11/25","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2008,0.196041382299727,28,1,1
-90.975406,45.319347,"Fraxinus pennsylvanica","United States","Wisconsin","Rusk","","2002/01/24","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","13","","","","plot",2002,0.188906143537092,28,1,1
-90.956537,41.446229,"Fraxinus pennsylvanica","United States","Iowa","Muscatine","","2008/12/02","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2008,0.193040472277248,29,1,1
-90.865841,31.593629,"Fraxinus pennsylvanica","United States","Mississippi","Franklin","","2007/07/09","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2007,0.202709483986375,29,1,2
-90.840534,36.699074,"Fraxinus pennsylvanica","United States","Missouri","Ripley","","2007/03/27","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2007,0.197886888533029,29,1,1
-90.883591,40.543038,"Fraxinus pennsylvanica","United States","Illinois","McDonough","","2008/07/17","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2008,0.193984304526759,29,1,1
-90.887856,42.768761,"Fraxinus pennsylvanica","United States","Wisconsin","Grant","","2002/05/14","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2002,0.191643174656952,29,1,1
-90.70486,48.08113,"Fraxinus pennsylvanica","United States","Minnesota","Cook","W end of Gunflint Lake, Cook County;Superior National Forest;065N;03W;00","1932/07/09","GBIF","MIN","MIN","MIN","Plants",4613,"2265556462","Butters, F.; Buell, Murray","373","","","","specimen",1932,0.669236443981498,30,1,2
-90.2865,47.86779,"Fraxinus pennsylvanica","United States","Minnesota","Cook","Cook County...Superior National Forest Tofte District...T62N, R1E, SW1/4 of SE1/4 of Sec. 11, Grand Marais;Superior National Forest;062N;01E;11","1998/06/20","GBIF","MIN","MIN","MIN","Plants",4613,"2265439037","Walton, G.","3115","","","","specimen",1998,0.670076442428227,32,1,2
-90.1217,29.8019,"Fraxinus pennsylvanica","United States","Louisiana","Jefferson","East side of Highway 45 (Barataria Boulevard), 0.3 miles south of Twin Canal.; Jean Lafitte National Historic Park and Preserve","2005/07/26","GBIF","LSU","LSU","LSU","Vascular Plants",4573,"1563149629","Stephanie M. Gunn; Diane M. Ferguson; Jesse Williams","B-357","","","","specimen",2005,7.35425607147139,33,1,2
-89.969582,46.673865,"Fraxinus pennsylvanica","United States","Michigan","Gogebic","","2001/06/12","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","9","","","","plot",2001,0.187435421902421,34,1,2
-89.939572,44.140878,"Fraxinus pennsylvanica","United States","Wisconsin","Adams","2 mi N of Monroe Center, end of 18th Lane off Co. Z","1987/07/02","GBIF","CM","CM","CM","Botany",4306,"2859204254","Thompson, S.A.","4039","","","","specimen",1987,0.190176830204131,34,1,1
-89.89,36.94,"Fraxinus pennsylvanica","United States","Missouri","Stoddard","","1988/02/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","9","","","","plot",1988,711.535529152918,34,1,1
-89.941951,33.045908,"Fraxinus pennsylvanica","United States","Mississippi","Holmes","","2006/11/17","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","304","","","","plot",2006,0.201385713326041,34,1,1
-89.901884,31.332084,"Fraxinus pennsylvanica","United States","Mississippi","Marion","","2006/05/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2006,0.202943479553358,34,1,2
-89.892687,34.795829,"Fraxinus pennsylvanica","United States","Mississippi","Desoto","","2006/02/23","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2006,0.199738311583523,34,1,1
-89.940991,35.219011,"Fraxinus pennsylvanica","United States","Tennessee","Shelby","","2009/08/13","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","11","","","","plot",2009,0.199331819497547,34,1,1
-89.84111,37.60527,"Fraxinus pennsylvanica","United States","Missouri","Perry","Biehle growing in fence row","1967/06/25","MO","SEMO","SEMO","SEMO","",267,"","Buchheit, ? (SEMO)","9","","","","specimen",1967,0.709147159876392,34,1,1
-89.951268,40.436747,"Fraxinus pennsylvanica","United States","Illinois","Fulton","","2008/08/27","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","15","","","","plot",2008,0.194094777234252,34,1,1
-89.845384,38.356555,"Fraxinus pennsylvanica","United States","Illinois","","","2011/09/06","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2011,0.196228785042579,34,1,1
-89.9888,29.9445,"Fraxinus pennsylvanica","United States","Louisiana","Saint Bernard","Forest along northern boundary of the Unit bordered on the south by the touring road and on the north by the Norfolk Southern Railroad line and Saint Bernard Highway. Chalmette Battlefield Unit, Jean Lafitte National Park and Preserve, St. Bernard Parish.; Jean Lafitte National Park and Preserve, Chalmette Battlefield Unit","2007/06/06","GBIF","LSU","LSU","LSU","Vascular Plants",4573,"1563146859","Stephanie M. Gunn-Zumo; Diane M. Ferguson","CH-233","","","","specimen",2007,7.34983220632599,34,1,2
-89.891369,43.288827,"Fraxinus pennsylvanica","United States","Wisconsin","Sauk","","2005/03/23","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2005,0.19108923374228,34,1,1
-89.954186,32.844682,"Fraxinus pennsylvanica","United States","Mississippi","Madison","","2011/02/24","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2011,0.201571554027687,34,1,1
-89.908757,45.587882,"Fraxinus pennsylvanica","United States","Wisconsin","Oneida","","2004/03/30","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2004,0.188615351091785,34,1,1
-89.918904,39.175411,"Fraxinus pennsylvanica","United States","Illinois","Macoupin","","2002/06/26","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","14","","","","plot",2002,0.19539535421176,34,1,1
-89.854821,42.717769,"Fraxinus pennsylvanica","United States","Wisconsin","Lafayette","","2003/10/28","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2003,0.191697357911558,34,1,1
-89.759702,41.368143,"Fraxinus pennsylvanica","United States","Illinois","Bureau","","2003/12/09","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","14","","","","plot",2003,0.193122423024726,35,1,1
-89.78,30.73,"Fraxinus pennsylvanica","United States","Mississippi","Pearl River","","1977/05/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",1977,732.518647624084,35,1,2
-89.3,48.366667,"Fraxinus pennsylvanica","Canada","Ontario","Thunder Bay","Thunder Bay City, Vicker's Park Thunder Bay City, Vicker's Park.","1973/09/18","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899308075","Garton, C.E.","15715","Draper, W.","2015/01/13","i) pubescence (sparse) on petioles and on rachis especially nodes, ii) leaflets not papilose beneath per Draper 2015/01/13.","specimen",1973,18.5586661789675,37,1,2
-88.990564,34.271492,"Fraxinus pennsylvanica","United States","Mississippi","Pontotoc","","2006/12/19","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","12","","","","plot",2006,0.200237680564919,38,1,1
-88.982656,46.686485,"Fraxinus pennsylvanica","United States","Michigan","Ontonagon","","2005/09/08","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2005,0.187421674779734,38,1,3
-88.972919,37.297075,"Fraxinus pennsylvanica","United States","Illinois","Pulaski","","2003/08/05","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","6","","","","plot",2003,0.197293320795968,38,1,1
-88.992018,36.26468,"Fraxinus pennsylvanica","United States","Tennessee","Obion","","2007/12/05","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","10","","","","plot",2007,0.198314616081478,38,1,1
-89,35.33,"Fraxinus pennsylvanica","United States","Tennessee","Hardeman","","1988/07/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",1988,717.210381324806,38,1,1
-88.996125,32.364704,"Fraxinus pennsylvanica","United States","Mississippi","Newton","","2007/04/03","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2007,0.202011728215253,38,1,1
-88.995886,43.943321,"Fraxinus pennsylvanica","United States","Wisconsin","Green Lake","","2006/11/13","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2006,0.190388886511441,38,1,2
-88.992321,33.971832,"Fraxinus pennsylvanica","United States","Mississippi","Chickasaw","","2006/09/21","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2006,0.200520894733781,38,1,1
-88.993975,31.847761,"Fraxinus pennsylvanica","United States","Mississippi","Jasper","","2007/03/12","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","504","","","","plot",2007,0.202480809361057,38,1,2
-88.992806,38.284502,"Fraxinus pennsylvanica","United States","Illinois","Jefferson","","2008/05/15","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","7","","","","plot",2008,0.196301685772392,38,1,1
-88.985133,44.421008,"Fraxinus pennsylvanica","United States","Wisconsin","Waupaca","","2010/02/16","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","13","","","","plot",2010,0.189875642801098,38,1,2
-88.860136,45.869562,"Fraxinus pennsylvanica","United States","Wisconsin","Forest","","2003/06/05","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","6","","","","plot",2003,0.188309887206531,39,1,3
-88.84722,41.15711,"Fraxinus pennsylvanica","United States","Illinois","La Salle","","2004/09/21","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2004,0.696036863459916,39,1,1
-88.872834,42.781752,"Fraxinus pennsylvanica","United States","Wisconsin","Rock","","2007/01/11","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","8","","","","plot",2007,0.191629365936474,39,1,1
-88.895195,39.10704,"Fraxinus pennsylvanica","United States","Illinois","Fayette","","2006/05/04","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","7","","","","plot",2006,0.195465283492483,39,1,1
-88.865619,40.423204,"Fraxinus pennsylvanica","United States","Illinois","McLean","","2008/01/17","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","14","","","","plot",2008,0.194108845030285,39,1,1
-88.909676,47.048154,"Fraxinus pennsylvanica","United States","Michigan","Houghton","","2001/06/25","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","6","","","","plot",2001,0.187027481114253,39,0,2
-88.74,30.99,"Fraxinus pennsylvanica","United States","Mississippi","George","","1987/02/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",1987,731.692686867591,40,1,3
-88.66631,48.054142,"Fraxinus pennsylvanica","United States","Michigan","Keweenaw","","2003/06/19","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",2003,0.185928536456905,41,1,2
-87.98111,30.90278,"Fraxinus pennsylvanica","United States","Alabama","Mobile","Dead Lake, ca. 17 mi. due N of Mobile sec. 4, T2S, R1E","1979/08/06","GBIF","UA","UA","UA","UNA",1777,"56579714","Robert R. Haynes | Robert R. Haynes #","","John H. Wiersema","","","specimen",1979,0.731970319263523,46,1,3
-87.993648,43.286033,"Fraxinus pennsylvanica","United States","Wisconsin","Ozaukee","","1985/05/18","GBIF","Milwaukee Public Museum (MPM)","Milwaukee Public Museum (MPM)","Milwaukee Public Museum (MPM)","MIL",3784,"1305233078","Robert J. Reich","R-9-85","","","","specimen",1985,0.191092216063547,46,1,1
-87.949216,44.100345,"Fraxinus pennsylvanica","United States","Wisconsin","Manitowoc","","2001/09/04","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","7","","","","plot",2001,0.190220363179299,46,1,4
-87.94,32.61,"Fraxinus pennsylvanica","United States","Alabama","Sumter","","1971/08/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",1971,726.436089271772,46,1,1
-87.9667,41.4333,"Fraxinus pennsylvanica","United States","Illinois","Will","Joliet","1904/05/06","GBIF","F","F","F","Botany",4382,"1228519575","H. C. Skeels","80","","","","specimen",1904,6.94995455122431,46,1,1
-88,31.56,"Fraxinus pennsylvanica","United States","Alabama","Clarke","","1989/11/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",1989,729.86456142791,46,1,3
-87.937503,46.004444,"Fraxinus pennsylvanica","United States","Michigan","Dickinson","","2007/02/14","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","12","","","","plot",2007,0.188163461968332,46,1,9
-87.97,36.25,"Fraxinus pennsylvanica","United States","Tennessee","Benton","","1989/06/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",1989,713.985817677895,46,1,1
-87.999962,42.865735,"Fraxinus pennsylvanica","United States","Wisconsin","Milwaukee","","1939/06/24","GBIF","Milwaukee Public Museum (MPM)","Milwaukee Public Museum (MPM)","Milwaukee Public Museum (MPM)","MIL",3784,"1305243110","Lloyd H. Shinners","1125","","","","specimen",1939,0.19154006338154,46,1,1
-87.935238,35.564765,"Fraxinus pennsylvanica","United States","Tennessee","Perry","","1997/08/04","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",1997,0.198997463429293,46,1,1
-87.988866,38.143926,"Fraxinus pennsylvanica","United States","Illinois","White","","2008/08/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","10","","","","plot",2008,0.196443710249769,46,1,1
-87.97138,34.379943,"Fraxinus pennsylvanica","United States","Alabama","Franklin","","2005/11/02","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2005,0.200134789401621,46,1,1
-87.972788,45.078839,"Fraxinus pennsylvanica","United States","Wisconsin","Marinette","","2007/01/25","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","14","","","","plot",2007,0.189166215566433,46,1,8
-87.971516,33.19786,"Fraxinus pennsylvanica","United States","Alabama","Pickens","","2003/09/02","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","26","","","","plot",2003,0.201244873582021,46,1,1
-87.982996,37.96274,"Fraxinus pennsylvanica","United States","Indiana","Posey","","2011/08/30","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","8","","","","plot",2011,0.196626352312736,46,1,1
-87.893268,39.163533,"Fraxinus pennsylvanica","United States","Illinois","Crawford","","2003/08/26","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2003,0.195407506161796,47,1,1
