"longitude","latitude","species","country","state_province","county","locality","date_collected","datasource","dataset","dataowner","custodial_institution_codes","collection_code","datasource_id","catalog_number","recorded_by","record_number","identified_by","date_identified","identification_remarks","observation_type","Year","pmaxPrecision","folds","within_range","within_buffer"
-82.524871,37.134177,"Fraxinus americana","United States","Virginia","Dickenson","","2000/10/31","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","503","","","","plot",2000,0.197455545804489,50,1,1
-82.712352,32.894357,"Fraxinus americana","United States","Georgia","Washington","","1999/03/17","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","6","","","","plot",1999,0.201525747549935,50,0,1
-82.472128,33.925853,"Fraxinus americana","United States","South Carolina","McCormick","","2002/08/28","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2002,0.200564209860558,50,1,1
-82.447101,45.933948,"Fraxinus americana","Canada","Ontario","Manitoulin","Manitoulin Island, Gore Bay, East Bluff Gore Bay, East Bluff.","1955/07/21","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899314696","Heimburger, M.L.","1897","Heimburger, M.L.","","","specimen",1955,0.18824000306894,51,0,2
-82.029995,29.203272,"Fraxinus americana","United States","Florida","Marion","","2004/05/20","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2004,0.204795401288305,52,1,2
-81.898719,37.447206,"Fraxinus americana","United States","West Virginia","McDowell","","2006/10/17","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2006,0.197143459739093,53,1,1
-81.902442,38.17815,"Fraxinus americana","United States","West Virginia","Lincoln","","2005/08/31","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2005,0.196409158416798,53,1,1
-81.833902,36.22516,"Fraxinus americana","United States","North Carolina","Watauga","","2001/11/29","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2001,0.198353380913791,53,1,1
-81.969438,39.451552,"Fraxinus americana","United States","Ohio","Athens","","2003/09/11","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","6","","","","plot",2003,0.19511230949803,53,1,1
-81.9361,30.8203,"Fraxinus americana","United States","Florida","Nassau","Ralph E Simmons State Forest; just S of St. Mary's River, N of Lake Hampton Road, W of Haddock Road, 2.5 mi. NE of US 1, ca. 9 mi. NE of Hilliard. Ralph E Simmons State Forest;  just S of St. Mary's River, N of Lake Hampton Road, W of Haddock Road, 2.5 mi. NE of US 1, ca. 9 mi. NE of Hilliard.","2014/07/10","GBIF","USF","USF","USF","Herb",4889,"1503277087","C. Slaughter, P. Kinser","18331","","","","specimen",2014,7.32232349197093,53,0,2
-81.856163,34.59201,"Fraxinus americana","United States","South Carolina","Laurens","","1999/01/11","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",1999,0.199932992874447,53,1,1
-81.884699,40.51148,"Fraxinus americana","United States","Ohio","Holmes","","2006/04/13","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","9","","","","plot",2006,0.194017117500495,53,1,2
-81.940699,35.111191,"Fraxinus americana","United States","South Carolina","Spartanburg","","2009/08/17","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","6","","","","plot",2009,0.199435674882866,53,1,1
-81.9578,31.009415,"Fraxinus americana","United States","Georgia","Charlton","","2005/11/21","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2005,0.203230255368332,53,0,2
-81.936977,41.149476,"Fraxinus americana","United States","Ohio","Medina","","2010/06/16","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","13","","","","plot",2010,0.193351564819177,53,1,2
-81.85977,33.92134,"Fraxinus americana","United States","South Carolina","Saluda","","2001/07/02","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2001,0.722046453000456,53,1,1
-81.33547,45.17588,"Fraxinus americana","Canada","Ontario","Bruce","Bruce Peninsula, Dyer's Bay; habitat: Rocky brule.","1936/06/21","TRT","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",NA,"034506","Krotkov, P.V.","10789","Krotkov, P.V.","","","specimen",1936,0.680620766103586,55,1,2
-81.4645,43.4383,"Fraxinus americana","Canada","Ontario","","Hensall Huron County:  2 mi. E of Hensall.  Wood lot - mixed forest.","1973/06/08","GBIF","University of Alberta Museums","University of Alberta Museums","University of Alberta Museums","ALTA-VP",2099,"883392817","Traquair, J. | McPherson, G. D.","00008","","","","specimen",1973,6.87347294941771,55,1,2
-81.312596,32.064677,"Fraxinus americana","United States","Georgia","Chatham","","2003/07/15","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","12","","","","plot",2003,0.20228461266472,55,0,2
-81.458979,28.185516,"Fraxinus americana","United States","Florida","Osceola","","2001/10/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","201","","","","plot",2001,0.205646231711208,55,0,1
-81.25,42.983333,"Fraxinus americana","Canada","Ontario","Middlesex","London","1937/08/13","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899307468","Fox, W.S.","","","","Seen by W. Draper indeterminate - atypical americana - see notes.","specimen",1937,19.1415129549721,56,1,2
-81.25393,44.98638,"Fraxinus americana","Canada","Ontario","Bruce","Bruce Peninsula, Lion's Head; habitat: Rocky roadside.","1935/07/04","TRT","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",NA,"034510","Krotkov, P.V.","9900","Krotkov, P.V.","","","specimen",1935,0.681357959531383,56,1,2
-80.995057,36.583418,"Fraxinus americana","United States","Virginia","Grayson","","2005/03/03","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","13","","","","plot",2005,0.198001058894202,57,1,1
-80.845753,34.847772,"Fraxinus americana","United States","South Carolina","Lancaster","","2001/03/08","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","7","","","","plot",2001,0.199688580434408,57,1,2
-80.83725,37.44907,"Fraxinus americana","United States","West Virginia","Monroe","","1999/10/20","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","6","","","","plot",1999,0.709709749451113,57,1,1
-80.943271,40.561524,"Fraxinus americana","United States","Ohio","Carroll","","2003/06/25","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","6","","","","plot",2003,0.193965077124568,57,1,2
-80.899591,41.539579,"Fraxinus americana","United States","Ohio","Ashtabula","","2005/10/31","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","12","","","","plot",2005,0.192942417997167,57,1,2
-80.915617,35.040467,"Fraxinus americana","United States","South Carolina","York","","2008/07/09","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","7","","","","plot",2008,0.199503692560052,57,1,2
-80.905217,39.792332,"Fraxinus americana","United States","Ohio","Monroe","","2008/04/01","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2008,0.194761683090617,57,1,1
-80.85328,38.97936,"Fraxinus americana","United States","West Virginia","Gilmer","","2001/08/16","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2001,0.704144544510195,57,1,1
-80.853395604,32.205719993,"Fraxinus americana","United States","South Carolina","Beaufort","Potato Island","1998/06/01","CVS","Carolina Vegetation Survey","Robert Peet","","",72,"","","","Robert Peet","2008/10/01","","plot",1998,0.202156548005947,57,0,1
-80.749485,46.083391,"Fraxinus americana","Canada","Ontario","","Bayswater","1906/05/01","GBIF","Université de Montréal Biodiversity Centre","Université de Montréal Biodiversity Centre","Université de Montréal Biodiversity Centre","MT",1815,"473554734","Oliver, Margaret","sn","Oliver, Madge","","","specimen",1906,0.188077715141323,58,1,2
-80.808781647,33.814149369,"Fraxinus americana","United States","South Carolina","Richland","Congaree Swamp National Monument","1996/09/25","CVS","Carolina Vegetation Survey","Robert Peet","","",72,"","","","Robert Peet","2008/10/01","","plot",1996,0.200669279336436,58,0,4
-80.807944,28.501931,"Fraxinus americana","United States","Florida","Brevard","","2006/06/13","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2006,0.205384186074196,58,0,1
-80.533333,43.166667,"Fraxinus americana","Canada","Ontario","Oxford","Blandford-Blenheim Tp., Conc. II, Lot 15, S side of Horner Creek, Boy Scout Camp Blandford-Blenheim Tp., Conc. II, Lot 15, Horner Creek, S side of creek, Boy Scout Camp.","1980/09/21","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899317549","Howe, D.A.","","Howe, D.A.","","","specimen",1980,19.121977556463,59,1,2
-80.529167,44.311111,"Fraxinus americana","Canada","Ontario","Grey","Artemesia Tp., Eugenia Falls Incised Valley, S side, 0.3 km downstream of Eugenia Falls Artemesia Tp., Eugenia Falls Incised Valley, S side, 0.3 kms downstream of Eugenia Falls.","1981/09/23","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899372414","Varga, S.","","Varga, S.","","","specimen",1981,18.9994059852765,59,1,1
-80.480556,42.666667,"Fraxinus americana","Canada","Ontario","","South Walsingham Tp., Backus Woods, S Tract (NE corner), 5 km N of Port Rowan, S of Hwy 24 and E of Hwy 59, P27, Location Number: 17 South Walsingham Tp., Backus Woods, South Tract (NE corner), 5 km N of Port Rowan, S of Hwy 24 and E of Hwy 59 P27, Location Number: 17 Previous County Designation: Haldimand-Norfolk RM","1985/06/19","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899370905","Varga, S.","270","Varga, S.","1985/01/01","","specimen",1985,19.1751859469146,59,1,2
-79.99683,42.160562,"Fraxinus americana","United States","Pennsylvania","Erie","Old Expo Grounds","1935/07/16","GBIF","CM","CM","CM","Botany",4306,"2859225344","Dickey, A.G.","s.n.","","","CM filed-as name","specimen",1935,0.19228787805991,61,1,2
-79.949507,39.63897,"Fraxinus americana","United States","West Virginia","Monongalia","Falling Run","1923/05/13","GBIF","CM","CM","CM","Botany",4306,"2859194449","Davis, H.A.","","","","","specimen",1923,0.194919657918489,61,1,1
-79.966867,40.542904,"Fraxinus americana","United States","Pennsylvania","Allegheny","Falls River ravine, Glenshaw","1922/07/29","GBIF","CM","CM","CM","Botany",4306,"2859199342","Jennings, O.E.","s.n.","","","CM filed-as name","specimen",1922,0.193984445854448,61,1,1
-79.935268,36.884588,"Fraxinus americana","United States","Virginia","Franklin","","1999/04/21","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","10","","","","plot",1999,0.197703330597699,61,1,1
-79.9561,41.81894,"Fraxinus americana","United States","Pennsylvania","Crawford","","2006/12/21","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2006,0.693534387651962,61,1,2
-79.983333,43.483333,"Fraxinus americana","Canada","Ontario","Halton","Nassagaweya Tp., Conc. IV, Lot 9, Halton Regional Forest, Currie Tract, E half, ca. 2 mi N of Campbellville Nassagaweya Tp., Conc. IV, Lot 9, Halton Regional Forest, Currie Tract, E half of Currie Tract, ca. 2 miles N of Campbellville.","1976/05/29","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899296450","Catling, P.M., McKay, S.M.","43","McKay, S.M.","","Seen by W. Draper indeterminate - atypical americana - see notes.","specimen",1976,19.0881671051189,61,1,2
-79.964505,35.245312,"Fraxinus americana","United States","North Carolina","Montgomery","","2002/08/13","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","7","","","","plot",2002,0.199306456397252,61,1,2
-79.957832,38.216658,"Fraxinus americana","United States","West Virginia","Pocahontas","","2007/11/13","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","6","","","","plot",2007,0.196370262754958,61,1,1
-79.945798135,33.197776147,"Fraxinus americana","United States","South Carolina","Berkeley","Francis Marion NF - Wadboo Creek","1996/05/25","CVS","Carolina Vegetation Survey","Robert Peet","","",72,"","","","Robert Peet","2008/10/01","","plot",1996,0.201244953906694,61,0,4
-79.940808,37.8217,"Fraxinus americana","United States","Virginia","Alleghany","","1998/07/14","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",1998,0.196768202860862,61,1,1
-79.75,44.883333,"Fraxinus americana","Canada","Ontario","","Baxter Tp., Conc. X, Lot 23-24, W side of Hwy 103, 3.5 mi WNW of Honey Harbour, directly opposite entrance to Six Mile Lake Provincial Park Baxter Tp., Conc. X, Lots 23-24, Hwy 103, W side, 3.5 miles WNW of Honey Harbour, directly opposite entrance to 6 Mile Lake Provinical Park.","1975/06/09","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899347551","Reznicek, A.A., Tuzi, S.; Burling, K.","","Reznicek, A.A.; Bobbette, R.S.W.","","","specimen",1975,18.9377537538303,62,1,1
-79.857827,34.967257,"Fraxinus americana","United States","North Carolina","Richmond","","1998/09/23","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",1998,0.199574009860706,62,1,2
-79.468325,46.315504,"Fraxinus americana","Canada","Ontario","Nipissing","North Bay","1934/06/10","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899330100","MacBean, A.P.","","Draper, W.","2015/01/13","Leaflets papillose beneath (30x) per W. Draper.","specimen",1934,0.187825431068627,63,1,1
-79.610706908,32.99661107,"Fraxinus americana","United States","South Carolina","Charleston","Francis Marion NF - Sewee Mound","1996/05/25","CVS","Carolina Vegetation Survey","Robert Peet","","",72,"","","","Robert Peet","2008/10/01","","plot",1996,0.201431311415978,63,0,3
-78.926767,35.967008,"Fraxinus americana","United States","North Carolina","Durham","","2002/09/05","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2002,0.19860599665884,65,1,1
-78.826863,42.765529,"Fraxinus americana","United States","New York","Erie","","2009/12/07","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2009,0.191646610643105,65,1,2
-78.94876,41.81656,"Fraxinus americana","United States","Pennsylvania","McKean","","2005/08/15","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","6","","","","plot",2005,0.693543416366421,65,1,2
-78.929101,36.185823,"Fraxinus americana","United States","North Carolina","Durham","","2004/08/24","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2004,0.198391945800551,65,1,1
-78.96194,40.11063,"Fraxinus americana","United States","Pennsylvania","Somerset","","2007/05/31","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2007,0.699958433455653,65,1,1
-78.828357,37.687774,"Fraxinus americana","United States","Virginia","Nelson","","2003/03/06","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","17","","","","plot",2003,0.196902634061021,65,1,1
-78.95292,38.82565,"Fraxinus americana","United States","West Virginia","Hardy","","2001/01/24","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1002","","","","plot",2001,0.704708770965078,65,1,1
-78.99736,39.13009,"Fraxinus americana","United States","West Virginia","Hardy","","2001/01/22","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","19","","","","plot",2001,0.703590170457216,65,1,1
-78.876234,43.192522,"Fraxinus americana","United States","New York","Niagara","","2007/01/23","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","25","","","","plot",2007,0.191191988814307,65,1,3
-78.981200917,34.594793522,"Fraxinus americana","United States","North Carolina","Robeson","Lumber River - High Hill; See map on Plot Data sheet","2008/05/31","CVS","Carolina Vegetation Survey","Robert Peet","","",72,"","","","A.J. Bullard","2008/05/31","","plot",2008,0.199930339041898,65,0,3
-78.602778,45.033333,"Fraxinus americana","Canada","Ontario","Haliburton","Minden Tp., S side of Carver's driveway near Soyers Lake Rd., Location Number: 63 Minden Tp., S side of Carver driveway near Sayers Lake Rd., Location Number: 63","1978/05/07","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899359245","Skelton, E., Skelton, E.","817","Skelton, E.; Skelton, E.","","","specimen",1978,18.9215560796712,66,1,2
-78.532998146,33.88068195,"Fraxinus americana","United States","North Carolina","Brunswick","Sunset Beach Woodstork Pond; Stakes at mowline inserted so top of stake is at ground level.  Woodstork roosting site in loblolly pines at lake edge.  American alligator nest possibly.","2005/07/21","CVS","Carolina Vegetation Survey","Robert Peet","","",72,"","","","","2005/07/21","","plot",2005,0.200606724139375,67,0,3
-77.97194,39.66676,"Fraxinus americana","United States","Maryland","Washington","","1999/08/16","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","7","","","","plot",1999,0.701607792608149,70,1,1
-77.9631,38.4419,"Fraxinus americana","United States","Virginia","Culpeper","Mount Pony, south of Culpepper","1936/05/15","GBIF","US","US","US","Botany",4885,"1320600834","H. A. Allard","1479","","","","specimen",1936,7.06113580741028,70,1,1
-77.984402,40.799776,"Fraxinus americana","United States","Pennsylvania","Centre","2 mi W of Scotia","1908/07/14","GBIF","CM","CM","CM","Botany",4306,"2859188349","Jennings, O.E.","s.n.","","","CM filed-as name","specimen",1908,0.193716935457709,70,1,1
-77.977955,37.592381,"Fraxinus americana","United States","Virginia","Powhatan","","1998/12/03","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","4","","","","plot",1998,0.196998231233461,70,1,2
-77.948202,42.518699,"Fraxinus americana","United States","New York","Livingston","","2002/04/30","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2002,0.191908662739394,70,1,2
-77.890552,41.552107,"Fraxinus americana","United States","Pennsylvania","Potter","2.5-4 mi S of Conrad","1926/07/16","GBIF","CM","CM","CM","Botany",4306,"2859437294","Graham, H.W.","s.n.","","","CM filed-as name","specimen",1926,0.192929250191506,70,1,1
-77.878693838,36.258328555,"Fraxinus americana","United States","North Carolina","Halifax","Medoc Mountain State Park; Top of Medoc Mountain.","2008/07/19","CVS","Carolina Vegetation Survey","Robert Peet","","",72,"","","","Forbes Boyle","2008/07/19","","plot",2008,0.198320849279644,70,1,1
-77.824124,43.092333,"Fraxinus americana","United States","New York","Monroe","","2007/09/25","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","6","","","","plot",2007,0.191298803885962,70,1,3
-77.822378,34.589041,"Fraxinus americana","United States","North Carolina","Pender","","2004/03/22","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","12","","","","plot",2004,0.199935823426098,70,0,1
-77.857190428,35.974199399,"Fraxinus americana","United States","North Carolina","Nash","Stony Creek; next to Edgewater Rd Tar River Trail put in on Stony Creek, behind the Nash Co hospital","2007/08/11","CVS","Carolina Vegetation Survey","Robert Peet","","",72,"","","","","2007/08/11","","plot",2007,0.198598974077566,70,1,1
-77.55,45.516667,"Fraxinus americana","Canada","Ontario","Renfrew","Wilno 0.5 km E of Wilno N side Hwy. 60 Dry, rocky Tilia-Acer rubrum-Picea glauca woods.","1981/10/10","GBIF","CMN","CMN","CMN","CAN",830,"1804460778","Brunton, Daniel F.","3496","Brunton, D.F.","","","specimen",1981,18.8692680998945,71,1,1
-76.77459,40.77465,"Fraxinus americana","United States","Pennsylvania","Northumberland","","2010/06/08","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","9","","","","plot",2010,0.697475281772951,74,1,1
-76.973506,42.020743,"Fraxinus americana","United States","New York","Steuben","","2009/03/04","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2009,0.1924355895456,74,1,1
-76.91567,41.61387,"Fraxinus americana","United States","Pennsylvania","Tioga","","2002/08/19","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2002,0.694311544932279,74,1,1
-76.900445,43.932344,"Fraxinus americana","Canada","Ontario","Prince Edward","Long Point","1963/07/04","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899283946","Brassard, Hainault","2658","Jafri; Hainault","","","specimen",1963,0.190400661665915,74,0,2
-76.9342,38.9392,"Fraxinus americana","United States","Maryland","Prince George's","Bladensburg","1943/09/26","GBIF","US","US","US","Botany",4885,"1322814446","E. C. Leonard","19436","","","","specimen",1943,7.04293169172486,74,1,5
-76.915405,36.789539,"Fraxinus americana","United States","Virginia","Southampton","","2005/03/29","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2005,0.19779744459085,74,1,7
-76.83119,37.563064,"Fraxinus americana","United States","Virginia","King William","","1998/03/03","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",1998,0.197027583735629,74,1,13
-76.950261,35.847423,"Fraxinus americana","United States","North Carolina","Martin","","2001/09/04","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","10","","","","plot",2001,0.198722653688434,74,1,2
-76.80525,39.139,"Fraxinus americana","United States","Maryland","Howard","","1999/06/03","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1010","","","","plot",1999,1.95432902614602,74,1,6
-76.496126,44.862595,"Fraxinus americana","Canada","Ontario","Lanark","4 mi NW of Brooke 4 miles NW of Brooke.","1964/06/24","GBIF","Royal Ontario Museum","Royal Ontario Museum","Royal Ontario Museum","TRT",2071,"1899330098","Lubke, R.A.","806","","","","specimen",1964,0.189399740105723,75,1,2
-76.1,45.78,"Fraxinus americana","Canada","Quebec","","Lac Isabel, canton Low, comté de Gatineau.","1984/07/25","GBIF","Gouvernement du Québec","Gouvernement du Québec","Gouvernement du Québec","QUE",3548,"1262011524","Masson, Pierre; Bérubé, Jean","25259","Bérubé, Jean","","","specimen",1984,678.266005436196,77,1,1
-75.97916,41.74807,"Fraxinus americana","United States","Pennsylvania","Susquehanna","","2006/04/11","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2006,0.693803140146046,77,1,1
-75.96611,40.635,"Fraxinus americana","United States","Pennsylvania","Berks","Hawk Mountain Sanctuary, 1.1 km WNW of Eckville, River of Rocks, lower reach","1999/06/06","GBIF","CM","CM","CM","Botany",4306,"2859235120","Isaac, B.L.; Isaac, J.A.","11946","B.L. Isaac 2001","","CM filed-as name","specimen",1999,19.3888886844017,77,1,2
-75.970278,45.383333,"Fraxinus americana","Canada","Ontario","","Harwood Plains","1969/07/07","GBIF","LD","LD","LD","General",4544,"1340039176","W. J. Cody","","","","","specimen",1969,18.883706452854,77,1,1
-75.93545,42.211291,"Fraxinus americana","United States","New York","Broome","","2011/02/23","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","5","","","","plot",2011,0.192234236496822,77,1,1
-75.94411,39.05567,"Fraxinus americana","United States","Maryland","Queen Anne's","","1999/06/30","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","19","","","","plot",1999,0.703864015789449,77,1,8
-75.967459,43.26682,"Fraxinus americana","United States","New York","Oswego","","2011/04/19","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","10","","","","plot",2011,0.191112722826122,77,1,2
-75.762883,44.465712,"Fraxinus americana","United States","New York","St. Lawrence","","2010/04/29","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2010,0.189827527340189,78,0,2
-75.49964,38.22234,"Fraxinus americana","United States","Maryland","Worcester","","1999/11/17","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",1999,0.706912280288461,79,1,13
-74.979827,44.487676,"Fraxinus americana","United States","New York","St. Lawrence","","2006/12/13","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2006,0.189803881099055,81,1,2
-74.985,40.847222,"Fraxinus americana","United States","New Jersey","Warren","High Rock Mountains, W. slope boulder strewn","1994/08/24","GBIF","CHRB","CHRB","CHRB","",4297,"2248099999","Steve Glenn","242","","","CHRB filed-as name","specimen",1994,19.3667702728856,81,1,7
-74.958134,41.776713,"Fraxinus americana","United States","New York","Sullivan","","2005/02/07","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2005,0.192692927396756,81,1,3
-74.966509,42.670464,"Fraxinus americana","United States","New York","Otsego","","2009/12/04","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","8","","","","plot",2009,0.191747603944447,81,1,1
-74.992266,43.145456,"Fraxinus americana","United States","New York","Herkimer","","2010/09/30","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","1","","","","plot",2010,0.191242179092249,81,1,1
-74.713944,45.647111,"Fraxinus americana","Canada","Quebec","Argenteuil","Canton de Grenville","1997/05/28","GBIF","Université de Montréal Biodiversity Centre","Université de Montréal Biodiversity Centre","Université de Montréal Biodiversity Centre","MT",1815,"473264358","Claude, Ginette","97-311","Claude, Ginette","","","specimen",1997,1.88551326176343,82,1,3
-74.651191,39.999629,"Fraxinus americana","United States","New Jersey","Burlington","","2006/02/14","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","9","","","","plot",2006,0.194547697238245,82,1,8
-73.735943,45.640155,"Fraxinus americana","Canada","Quebec","","Auteuil (Laval), comté Île Jésus.","1983/06/15","GBIF","Gouvernement du Québec","Gouvernement du Québec","Gouvernement du Québec","QUE",3548,"1262034901","Néron, Romain ; Lachance, Rachel","83-452","Néron, Romain","","","specimen",1983,0.188558698209904,85,0,3
-73.998611,41.395833,"Fraxinus americana","United States","New York","Orange","Black Rock Forest Preserve, open woods, Glycerine Hollow","1990/09/07","GBIF","BRFC","BRFC","BRFC","BRF Flora",3481,"1275087757","K. Barringer","","","","","specimen",1990,19.3093617614758,85,1,8
-73.830615,43.784118,"Fraxinus americana","United States","New York","Essex","","2004/08/31","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","9","","","","plot",2004,0.190559560451133,85,1,1
-73.760108,44.23017,"Fraxinus americana","United States","New York","Essex","","2008/08/14","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","3","","","","plot",2008,0.190080889593339,85,1,2
-73.718538,42.325358,"Fraxinus americana","United States","New York","Columbia","","2012/02/15","FIA","U.S. Forest Inventory and Analysis (FIA) National Program","Greg Reams","","",31,"","","2","","","","plot",2012,0.192113533592596,85,1,1
